timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1548915504373,2626,Http Request /c/portal/verify_email_address,200,,Thread Group 1-10,text,true,,228841,152,8,8,https://www-prd.liferay.com/c/portal/verify_email_address,2411,0,171
1548915506895,221,Http Request /community/forums/-/message_boards/message/2948770,503,Service Unavailable,Thread Group 1-8,text,false,Test failed: code expected to match /200/,291,172,8,8,https://www-prd.liferay.com/community/forums/-/message_boards/message/2948770,221,0,166
1548915507000,388,Http Request /de/downloads,503,Service Unavailable,Thread Group 1-10,text,false,Test failed: code expected to match /200/,816,437,8,8,https://www-prd.liferay.com/de/products/dxp/30-day-trial,224,0,169
1548915507000,224,Http Request /de/downloads-0,301,Moved Permanently,Thread Group 1-10,text,true,,391,135,8,8,https://www-prd.liferay.com/de/downloads,224,0,169
1548915507225,108,Http Request /de/downloads-1,302,Found,Thread Group 1-10,,true,,134,151,8,8,http://www-prd.liferay.com/de/products/dxp/30-day-trial,108,0,54
1548915507333,55,Http Request /de/downloads-2,503,Service Unavailable,Thread Group 1-10,text,false,,291,151,8,8,https://www-prd.liferay.com/de/products/dxp/30-day-trial,55,0,0
1548915505481,2345,Http Request /fr/downloads,200,,Thread Group 1-1,text,true,,237157,437,8,8,https://www-prd.liferay.com/fr/products/dxp/30-day-trial,224,0,169
1548915505481,224,Http Request /fr/downloads-0,301,Moved Permanently,Thread Group 1-1,text,true,,391,135,8,8,https://www-prd.liferay.com/fr/downloads,224,0,169
1548915505705,108,Http Request /fr/downloads-1,302,Found,Thread Group 1-1,,true,,134,151,8,8,http://www-prd.liferay.com/fr/products/dxp/30-day-trial,108,0,54
1548915505813,2013,Http Request /fr/downloads-2,200,,Thread Group 1-1,text,true,,236632,151,8,8,https://www-prd.liferay.com/fr/products/dxp/30-day-trial,1798,0,0
1548915507828,222,Http Request /community/forums?p_p_id=58&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&saveLastPath=0&_58_struts_action=/login/login,503,Service Unavailable,Thread Group 1-1,text,false,Test failed: code expected to match /200/,291,245,8,8,https://www-prd.liferay.com/community/forums?p_p_id=58&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&saveLastPath=0&_58_struts_action=/login/login,222,0,167
1548915505332,2860,Http Request /es/downloads/thanks-for-downloading,200,,Thread Group 1-6,text,true,,298635,158,7,7,https://www-prd.liferay.com/es/downloads/thanks-for-downloading,2591,0,168
1548915506778,1740,Http Request /resources/l?title=digital-business,200,,Thread Group 1-7,text,true,,221382,157,7,7,https://www-prd.liferay.com/resources/l?title=digital-business,1471,0,169
1548915506941,1676,Http Request /zh/downloads,404,,Thread Group 1-3,text,false,Test failed: code expected to match /200/,259343,135,7,7,https://www-prd.liferay.com/zh/downloads,1407,0,167
1548915508520,389,Http Request /de/digital-experience-platform,503,Service Unavailable,Thread Group 1-7,text,false,Test failed: code expected to match /200/,766,429,7,7,https://www-prd.liferay.com/de/products/dxp,225,0,170
